DEPARTAMENTO,CIUDAD/MUNICIPIO,UNIDAD,TIPO UNIDAD,CODIGO_CUADRANTE,CUADRANTE,NUMERO_CELULAR_CUADRANTE
DEPARTAMENTO DE POLICIA CORDOBA,LORICA,ESTACION DE POLICIA LORICA,ESTACION DE POLICIA LORICA,DECORMNVCCD01E01000000002,002,3016557860
DEPARTAMENTO DE POLICIA CORDOBA,LORICA,ESTACION DE POLICIA LORICA,ESTACION DE POLICIA LORICA,DECORMNVCCD01E01000000003,003,3205718331
DEPARTAMENTO DE POLICIA CORDOBA,LORICA,ESTACION DE POLICIA LORICA,SUBESTACION DE POLICIA EL RODEO,DECORMNVCCD01E01S02000001,001,3106388496
DEPARTAMENTO DE POLICIA CORDOBA,LOS CORDOBAS,ESTACION DE POLICIA LOS CORDOBAS,ESTACION DE POLICIA LOS CORDOBAS,DECORMNVCCD01E08000000001,001,3137274405
DEPARTAMENTO DE POLICIA CORDOBA,MOMIL,ESTACION DE POLICIA MOMIL,ESTACION DE POLICIA MOMIL,DECORMNVCCD01E02000000001,001,3216609560
DEPARTAMENTO DE POLICIA CORDOBA,MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,DECORMNVCCD05E01000000001,001,3106617957
DEPARTAMENTO DE POLICIA CORDOBA,MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,DECORMNVCCD05E01000000002,002,3205579429
DEPARTAMENTO DE POLICIA CORDOBA,MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,DECORMNVCCD05E01000000003,003,3205852880
DEPARTAMENTO DE POLICIA CORDOBA,MONTELIBANO,ESTACION DE POLICIA MONTELIBANO,SUBESTACION DE POLICIA TIERRADENTRO,DECORMNVCCD05E01S01000001,001,3014845694
DEPARTAMENTO DE POLICIA CORDOBA,MOÑITOS,ESTACION DE POLICIA MOÑITOS,ESTACION DE POLICIA MOÑITOS,DECORMNVCCD01E03000000001,001,3218951754
DEPARTAMENTO DE POLICIA CORDOBA,PLANETA RICA,ESTACION DE POLICIA PLANETA RICA,ESTACION DE POLICIA PLANETA RICA,DECORMNVCCD03E01000000001,001,3217140559
DEPARTAMENTO DE POLICIA CORDOBA,PLANETA RICA,ESTACION DE POLICIA PLANETA RICA,ESTACION DE POLICIA PLANETA RICA,DECORMNVCCD03E01000000002,002,3207780637
DEPARTAMENTO DE POLICIA CORDOBA,PLANETA RICA,ESTACION DE POLICIA PLANETA RICA,SUBESTACION DE POLICIA ARENOSO,DECORMNVCCD03E01S01000001,001,3126033578
DEPARTAMENTO DE POLICIA CORDOBA,PUEBLO NUEVO,ESTACION DE POLICIA PUEBLO NUEVO,ESTACION DE POLICIA PUEBLO NUEVO,DECORMNVCCD03E02000000001,001,3045952449
DEPARTAMENTO DE POLICIA CORDOBA,PUERTO ESCONDIDO,ESTACION DE POLICIA PUERTO ESCONDIDO,ESTACION DE POLICIA PUERTO ESCONDIDO,DECORMNVCCD01E09000000001,001,3226261005
DEPARTAMENTO DE POLICIA CORDOBA,PUERTO LIBERTADOR,ESTACION DE POLICIA PUERTO LIBERTADOR,ESTACION DE POLICIA PUERTO LIBERTADOR,DECORMNVCCD05E02000000001,001,3045952396
DEPARTAMENTO DE POLICIA CORDOBA,PURISIMA,ESTACION DE POLICIA PURISIMA,ESTACION DE POLICIA PURISIMA,DECORMNVCCD01E04000000001,001,3225848881
DEPARTAMENTO DE POLICIA CORDOBA,SAHAGUN,ESTACION DE POLICIA SAHAGUN,ESTACION DE POLICIA SAHAGUN,DECORMNVCCD02E01000000001,001,3135557041
DEPARTAMENTO DE POLICIA CORDOBA,SAHAGUN,ESTACION DE POLICIA SAHAGUN,ESTACION DE POLICIA SAHAGUN,DECORMNVCCD02E01000000002,002,3207070896
DEPARTAMENTO DE POLICIA CORDOBA,SAHAGUN,ESTACION DE POLICIA SAHAGUN,ESTACION DE POLICIA SAHAGUN,DECORMNVCCD02E01000000003,003,3045951408
DEPARTAMENTO DE POLICIA CORDOBA,SAHAGUN,ESTACION DE POLICIA SAHAGUN,SUBESTACION DE POLICIA LA YE,DECORMNVCCD02E01S01000001,001,3146224023
DEPARTAMENTO DE POLICIA CORDOBA,SAN ANDRES SOTAVENTO,ESTACION DE POLICIA SAN ANDRES SOTAVENTO,ESTACION DE POLICIA SAN ANDRES SOTAVENTO,DECORMNVCCD02E04000000001,001,3107065938
DEPARTAMENTO DE POLICIA CORDOBA,SAN ANTERO,ESTACION DE POLICIA SAN ANTERO,ESTACION DE POLICIA SAN ANTERO,DECORMNVCCD01E05000000001,001,3107377351
DEPARTAMENTO DE POLICIA CORDOBA,SAN BERNARDO DEL VIENTO,ESTACION DE POLICIA SAN BERNARDO DEL VIENTO,ESTACION DE POLICIA SAN BERNARDO DEL VIENTO,DECORMNVCCD01E06000000001,001,3114226083
DEPARTAMENTO DE POLICIA CORDOBA,TIERRALTA,ESTACION DE POLICIA TIERRALTA,ESTACION DE POLICIA TIERRALTA,DECORMNVCCD04E01000000001,001,3023561449
DEPARTAMENTO DE POLICIA CORDOBA,TIERRALTA,ESTACION DE POLICIA TIERRALTA,ESTACION DE POLICIA TIERRALTA,DECORMNVCCD04E01000000002,002,3023561437
DEPARTAMENTO DE POLICIA CORDOBA,TIERRALTA,ESTACION DE POLICIA TIERRALTA,SUBESTACION DE POLICIA CALLEJAS,DECORMNVCCD04E01S02000001,001,3005548164
DEPARTAMENTO DE POLICIA CORDOBA,TIERRALTA,ESTACION DE POLICIA TIERRALTA,SUBESTACION DE POLICIA SANTAFE RALITO,DECORMNVCCD04E01S03000001,001,3105993561
DEPARTAMENTO DE POLICIA CORDOBA,TUCHIN,ESTACION DE POLICIA TUCHIN,ESTACION DE POLICIA TUCHIN,DECORMNVCCD02E05000000001,001,3217884405
DEPARTAMENTO DE POLICIA CORDOBA,URE,ESTACION DE POLICIA URE,ESTACION DE POLICIA URE,DECORMNVCCD05E04000000001,001,3045951423
DEPARTAMENTO DE POLICIA CORDOBA,VALENCIA,ESTACION DE POLICIA VALENCIA,ESTACION DE POLICIA VALENCIA,DECORMNVCCD04E02000000001,001,3045952441
DEPARTAMENTO DE POLICIA CORDOBA,VALENCIA,ESTACION DE POLICIA VALENCIA,SUBESTACION DE POLICIA GUADUAL,DECORMNVCCD04E02S01000001,001,3103849569
DEPARTAMENTO DE POLICIA CUNDINAMARCA,AGUA DE DIOS,ESTACION DE POLICIA AGUA DE DIOS,ESTACION DE POLICIA AGUA DE DIOS,DECUNMNVCCD02E05000000001,001,3212758733
DEPARTAMENTO DE POLICIA CUNDINAMARCA,ALBAN,ESTACION DE POLICIA ALBAN,ESTACION DE POLICIA ALBAN,DECUNMNVCCD04E02000000001,001,3165781400
DEPARTAMENTO DE POLICIA CUNDINAMARCA,ANAPOIMA,ESTACION DE POLICIA ANAPOIMA,ESTACION DE POLICIA ANAPOIMA,DECUNMNVCCD03E02000000001,001,3167583535
DEPARTAMENTO DE POLICIA CUNDINAMARCA,ANOLAIMA,ESTACION DE POLICIA ANOLAIMA,ESTACION DE POLICIA ANOLAIMA,DECUNMNVCCD03E07000000001,001,3167529783
DEPARTAMENTO DE POLICIA CUNDINAMARCA,ANOLAIMA,ESTACION DE POLICIA ANOLAIMA,SUBESTACION DE POLICIA LA FLORIDA,DECUNMNVCCD03E07S01000001,001,3213808415
DEPARTAMENTO DE POLICIA CUNDINAMARCA,APULO,ESTACION DE POLICIA APULO,ESTACION DE POLICIA APULO,DECUNMNVCCD03E09000000001,001,3167535724
DEPARTAMENTO DE POLICIA CUNDINAMARCA,ARBELAEZ,ESTACION DE POLICIA ARBELAEZ,ESTACION DE POLICIA ARBELAEZ,DECUNMNVCCD01E07000000001,001,3213905202
DEPARTAMENTO DE POLICIA CUNDINAMARCA,BELTRAN,ESTACION DE POLICIA BELTRAN,ESTACION DE POLICIA BELTRAN,DECUNMNVCCD05E07000000001,001,3208143359
DEPARTAMENTO DE POLICIA CUNDINAMARCA,BITUIMA,ESTACION DE POLICIA BITUIMA,ESTACION DE POLICIA BITUIMA,DECUNMNVCCD05E04000000001,001,3122104944
DEPARTAMENTO DE POLICIA CUNDINAMARCA,BOJACA,ESTACION DE POLICIA BOJACA,ESTACION DE POLICIA BOJACA,DECUNMNVCCD04E03000000001,001,3168202554
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CABRERA,ESTACION DE POLICIA CABRERA,ESTACION DE POLICIA CABRERA,DECUNMNVCCD01E11000000001,001,3213905334
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CACHIPAY,ESTACION DE POLICIA CACHIPAY,ESTACION DE POLICIA CACHIPAY,DECUNMNVCCD03E06000000001,001,3167530259
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAJICA,ESTACION DE POLICIA CAJICA,ESTACION DE POLICIA CAJICA,DECUNMNVCCD08E02000000001,001,3173976877
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAJICA,ESTACION DE POLICIA CAJICA,ESTACION DE POLICIA CAJICA,DECUNMNVCCD08E02000000002,002,3167497500
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAJICA,ESTACION DE POLICIA CAJICA,ESTACION DE POLICIA CAJICA,DECUNMNVCCD08E02000000003,003,3168290262
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAJICA,ESTACION DE POLICIA CAJICA,ESTACION DE POLICIA CAJICA,DECUNMNVCCD08E02000000004,004,3173976877
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAPARRAPI,ESTACION DE POLICIA CAPARRAPI,ESTACION DE POLICIA CAPARRAPI,DECUNMNVCCD07E03000000001,001,3214266067
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAQUEZA,ESTACION DE POLICIA CAQUEZA,ESTACION DE POLICIA CAQUEZA,DECUNMNVCCD15E01000000001,001,3162533048
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CARMEN DE CARUPA,ESTACION DE POLICIA CARMEN DE CARUPA,ESTACION DE POLICIA CARMEN DE CARUPA,DECUNMNVCCD11E02000000001,001,3013460812
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000001,001,3004681725
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000002,002,3004683896
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000003,003,3004705082
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000004,004,3004704512
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000005,005,3004703631
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000006,006,3017985843
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000007,007,3017986230
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000008,008,3017985551
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000009,009,3005278566
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000010,010,3017986067
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000011,011,3017985818
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CAZUCA,ESTACION DE POLICIA CAZUCA,ESTACION DE POLICIA CAZUCA,DECUNMNVCCD16E05000000012,012,3006058582
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHAGUANI,ESTACION DE POLICIA CHAGUANI,ESTACION DE POLICIA CHAGUANI,DECUNMNVCCD05E02000000001,001,3124672307
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHIA,ESTACION DE POLICIA CHIA,ESTACION DE POLICIA CHIA,DECUNMNVCCD08E01000000001,001,3017780544
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHIA,ESTACION DE POLICIA CHIA,ESTACION DE POLICIA CHIA,DECUNMNVCCD08E01000000002,002,3014381859
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHIA,ESTACION DE POLICIA CHIA,ESTACION DE POLICIA CHIA,DECUNMNVCCD08E01000000003,003,3017791812
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHIA,ESTACION DE POLICIA CHIA,ESTACION DE POLICIA CHIA,DECUNMNVCCD08E01000000004,004,3174002706
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHICO,ESTACION DE POLICIA CHICO,ESTACION DE POLICIA CHICO,DECUNMNVCCD16E03000000001,001,3004724337
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHICO,ESTACION DE POLICIA CHICO,ESTACION DE POLICIA CHICO,DECUNMNVCCD16E03000000002,002,3004724855
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHICO,ESTACION DE POLICIA CHICO,ESTACION DE POLICIA CHICO,DECUNMNVCCD16E03000000003,003,3004724977
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHICO,ESTACION DE POLICIA CHICO,ESTACION DE POLICIA CHICO,DECUNMNVCCD16E03000000004,004,3004724161
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHICO,ESTACION DE POLICIA CHICO,ESTACION DE POLICIA CHICO,DECUNMNVCCD16E03000000005,005,3005285986
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHIPAQUE,ESTACION DE POLICIA CHIPAQUE,ESTACION DE POLICIA CHIPAQUE,DECUNMNVCCD15E05000000001,001,3173738248
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHOACHI,ESTACION DE POLICIA CHOACHI,ESTACION DE POLICIA CHOACHI,DECUNMNVCCD15E07000000001,001,3213808852
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CHOCONTA,ESTACION DE POLICIA CHOCONTA,ESTACION DE POLICIA CHOCONTA,DECUNMNVCCD12E01000000001,001,3172467627
DEPARTAMENTO DE POLICIA CUNDINAMARCA,COGUA,ESTACION DE POLICIA COGUA,ESTACION DE POLICIA COGUA,DECUNMNVCCD09E02000000001,001,3173609565
DEPARTAMENTO DE POLICIA CUNDINAMARCA,COGUA,ESTACION DE POLICIA COGUA,SUBESTACION DE POLICIA NEUSA,DECUNMNVCCD09E02S01000001,001,3203132342
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000001,001,3005287062
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000002,002,3004728301
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000003,003,3004728800
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000004,004,3174274389
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000005,005,3004726751
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000006,006,3004727177
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000007,007,3004724767
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA COMPARTIR,ESTACION DE POLICIA COMPARTIR,DECUNMNVCCD16E04000000008,008,3005283549
DEPARTAMENTO DE POLICIA CUNDINAMARCA,COTA,ESTACION DE POLICIA COTA,ESTACION DE POLICIA COTA,DECUNMNVCCD08E05000000001,001,3184471562
DEPARTAMENTO DE POLICIA CUNDINAMARCA,CUCUNUBA,ESTACION DE POLICIA CUCUNUBA,ESTACION DE POLICIA CUCUNUBA,DECUNMNVCCD11E08000000001,001,3108687903
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL COLEGIO,ESTACION DE POLICIA EL COLEGIO,ESTACION DE POLICIA EL COLEGIO,DECUNMNVCCD03E03000000001,001,3167486037
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL COLEGIO,ESTACION DE POLICIA EL COLEGIO,SUBESTACION DE POLICIA EL TRIUNFO,DECUNMNVCCD03E03S01000001,001,3213807526
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL COLEGIO,ESTACION DE POLICIA EL COLEGIO,SUBESTACION DE POLICIA LA VICTORIA,DECUNMNVCCD03E03S02000001,001,3123299618
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL PEÑON,ESTACION DE POLICIA EL PEÑON,ESTACION DE POLICIA EL PEÑON,DECUNMNVCCD10E03000000001,001,3123036116
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL ROSAL,ESTACION DE POLICIA EL ROSAL,ESTACION DE POLICIA EL ROSAL,DECUNMNVCCD04E04000000001,001,3183941952
DEPARTAMENTO DE POLICIA CUNDINAMARCA,EL SOCIEGO,ESTACION DE POLICIA EL SOCIEGO,ESTACION DE POLICIA EL SOCIEGO,DECUNMNVCCD04E10000000001,001,3016529114
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FACATATIVA,ESTACION DE POLICIA FACATATIVA,CAI SAN BENITO,DECUNMNVCCD04E01C03000001,001,3508191680
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FACATATIVA,ESTACION DE POLICIA FACATATIVA,CAI SANTA RITA,DECUNMNVCCD04E01C04000001,001,3164951795
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FACATATIVA,ESTACION DE POLICIA FACATATIVA,CAI TISQUESUSA,DECUNMNVCCD04E01C05000001,001,3175764272
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FACATATIVA,ESTACION DE POLICIA FACATATIVA,SUBESTACION DE POLICIA CARTAGENITA,DECUNMNVCCD04E01S01000002,002,3508191681
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FLANDES,ESTACION DE POLICIA FLANDES,ESTACION DE POLICIA FLANDES,DECUNMNVCCD02E09000000001,001,3003690005
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FOMEQUE,ESTACION DE POLICIA FOMEQUE,ESTACION DE POLICIA FOMEQUE,DECUNMNVCCD15E08000000001,001,3213808775
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FOSCA,ESTACION DE POLICIA FOSCA,ESTACION DE POLICIA FOSCA,DECUNMNVCCD15E02000000001,001,3202109892
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FOSCA,ESTACION DE POLICIA FOSCA,SUBESTACION DE POLICIA SANAME,DECUNMNVCCD15E02S01000001,001,3223487344
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUNZA,ESTACION DE POLICIA FUNZA,ESTACION DE POLICIA FUNZA,DECUNMNVCCD04E05000000001,001,3017780724
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUNZA,ESTACION DE POLICIA FUNZA,ESTACION DE POLICIA FUNZA,DECUNMNVCCD04E05000000002,002,3017780903
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUQUENE,ESTACION DE POLICIA FUQUENE,ESTACION DE POLICIA FUQUENE,DECUNMNVCCD11E05000000001,001,3118375773
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,DECUNMNVCCD01E02000000001,001,3004719630
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,DECUNMNVCCD01E02000000002,002,3004720020
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,DECUNMNVCCD01E02000000003,003,3004720984
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,DECUNMNVCCD01E02000000004,004,3004720243
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,SUBESTACION DE POLICIA CHINAUTA,DECUNMNVCCD01E02S01000001,001,3213906439
DEPARTAMENTO DE POLICIA CUNDINAMARCA,FUSAGASUGA,ESTACION DE POLICIA FUSAGASUGA,SUBESTACION DE POLICIA LA AGUADITA,DECUNMNVCCD01E02S02000001,001,3167573555
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GACHALA,ESTACION DE POLICIA GACHALA,ESTACION DE POLICIA GACHALA,DECUNMNVCCD13E04000000001,001,3223982341
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GACHANCIPA,ESTACION DE POLICIA GACHANCIPA,ESTACION DE POLICIA GACHANCIPA,DECUNMNVCCD09E04000000001,001,3158781465
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GACHETA,ESTACION DE POLICIA GACHETA,ESTACION DE POLICIA GACHETA,DECUNMNVCCD13E01000000001,001,3167490244
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GAMA,ESTACION DE POLICIA GAMA,ESTACION DE POLICIA GAMA,DECUNMNVCCD13E03000000001,001,3102008311
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI ESPERANZA,DECUNMNVCCD02E01C01000004,004,3005418410
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI ESPERANZA,DECUNMNVCCD02E01C01000005,005,3004719908
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI CENTRO,DECUNMNVCCD02E01C02000002,002,3013460933
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI CENTRO,DECUNMNVCCD02E01C02000009,009,3174340597
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI ESPERANZA,DECUNMNVCCD02E01C03000001,001,3102534183
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI ESPERANZA,DECUNMNVCCD02E01C03000008,008,3004719181
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI KENNEDY,DECUNMNVCCD02E01C04000003,003,3174335253
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI KENNEDY,DECUNMNVCCD02E01C04000007,007,3004720116
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GIRARDOT,ESTACION DE POLICIA GIRARDOT,CAI PUENTE OSPINA,DECUNMNVCCD02E01C05000006,006,3004719713
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GRANADA,ESTACION DE POLICIA GRANADA,ESTACION DE POLICIA GRANADA,DECUNMNVCCD01E05000000001,001,3203533845
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUACHETA,ESTACION DE POLICIA GUACHETA,ESTACION DE POLICIA GUACHETA,DECUNMNVCCD11E06000000001,001,3102760525
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUADUAS,ESTACION DE POLICIA GUADUAS,ESTACION DE POLICIA GUADUAS,DECUNMNVCCD07E01000000001,001,3167480213
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUADUAS,ESTACION DE POLICIA GUADUAS,SUBESTACION DE POLICIA LA PAZ,DECUNMNVCCD07E01S01000001,001,3212465878
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUADUAS,ESTACION DE POLICIA GUADUAS,SUBESTACION DE POLICIA PUERTO BOGOTA,DECUNMNVCCD07E01S02000001,001,3212466015
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUASCA,ESTACION DE POLICIA GUASCA,ESTACION DE POLICIA GUASCA,DECUNMNVCCD12E09000000001,001,3102050711
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUATAQUI,ESTACION DE POLICIA GUATAQUI,ESTACION DE POLICIA GUATAQUI,DECUNMNVCCD02E07000000001,001,3213758769
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUATAVITA,ESTACION DE POLICIA GUATAVITA,ESTACION DE POLICIA GUATAVITA,DECUNMNVCCD12E08000000001,001,3203434789
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUAYABAL DE SIQUIMA,ESTACION DE POLICIA GUAYABAL DE SIQUIMA,ESTACION DE POLICIA GUAYABAL DE SIQUIMA,DECUNMNVCCD05E05000000001,001,3114786722
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUAYABETAL,ESTACION DE POLICIA GUAYABETAL,ESTACION DE POLICIA GUAYABETAL,DECUNMNVCCD15E10000000001,001,3213808724
DEPARTAMENTO DE POLICIA CUNDINAMARCA,GUTIERREZ,ESTACION DE POLICIA GUTIERREZ,ESTACION DE POLICIA GUTIERREZ,DECUNMNVCCD15E03000000001,001,3223487356
DEPARTAMENTO DE POLICIA CUNDINAMARCA,JERUSALEN,ESTACION DE POLICIA JERUSALEN,ESTACION DE POLICIA JERUSALEN,DECUNMNVCCD02E06000000001,001,3168285031
DEPARTAMENTO DE POLICIA CUNDINAMARCA,JUNIN,ESTACION DE POLICIA JUNIN,ESTACION DE POLICIA JUNIN,DECUNMNVCCD13E02000000001,001,3223488606
DEPARTAMENTO DE POLICIA CUNDINAMARCA,JUNIN,ESTACION DE POLICIA JUNIN,SUBESTACION DE POLICIA SUEVA,DECUNMNVCCD13E02S01000001,001,3213809829
DEPARTAMENTO DE POLICIA CUNDINAMARCA,LA CALERA,ESTACION DE POLICIA LA CALERA,ESTACION DE POLICIA LA CALERA,DECUNMNVCCD08E07000000001,001,3016528353
DEPARTAMENTO DE POLICIA CUNDINAMARCA,LA CALERA,ESTACION DE POLICIA LA CALERA,ESTACION DE POLICIA LA CALERA,DECUNMNVCCD08E07000000002,002,3167588716
DEPARTAMENTO DE POLICIA CUNDINAMARCA,LA CALERA,ESTACION DE POLICIA LA CALERA,ESTACION DE POLICIA LA CALERA,DECUNMNVCCD08E07000000003,003,3212463496
DEPARTAMENTO DE POLICIA CUNDINAMARCA,SOACHA,ESTACION DE POLICIA LA CAPILLA,ESTACION DE POLICIA LA CAPILLA,DECUNMNVCCD16E07000000001,001,3004690471
